codigo,descricao,cod_descricao
11326,Desacato A Assemelhado Ou Funcionário,11326:Desacato A Assemelhado Ou Funcionário
10523,Despenalização / Descriminalização,10523:Despenalização / Descriminalização
11183,Difusão De Epizootia Ou Praga Vegetal,11183:Difusão De Epizootia Ou Praga Vegetal
8826,Direito Processual Civil E Do Trabalho,8826:Direito Processual Civil E Do Trabalho
1697,Direito Sindical E Questões Análogas,1697:Direito Sindical E Questões Análogas
8820,Décimo Terceiro Salário Proporcional,8820:Décimo Terceiro Salário Proporcional
12822,Eja - Ensino Fundamental - Anos Finais,12822:Eja - Ensino Fundamental - Anos Finais
5193,Engajamento E Profissionais Marítimos,5193:Engajamento E Profissionais Marítimos
10055,Exame Nacional De Ensino Médio / Enem,10055:Exame Nacional De Ensino Médio / Enem
3534,Falso Reconhecimento De Firma Ou Letra,3534:Falso Reconhecimento De Firma Ou Letra
11757,Filiação Partidária - Coexistência,11757:Filiação Partidária - Coexistência
5840,Fraude No Pagamento Por Meio De Cheque,5840:Fraude No Pagamento Por Meio De Cheque
9712,Fraude No Pagamento Por Meio De Cheque,9712:Fraude No Pagamento Por Meio De Cheque
10667,Gratificações Estaduais Específicas,10667:Gratificações Estaduais Específicas
11214,Hostilidade Qualificada Pelo Resultado,11214:Hostilidade Qualificada Pelo Resultado
11594,Identificação Numérica De Candidato,11594:Identificação Numérica De Candidato
10913,Indisponibilidade / Seqüestro De Bens,10913:Indisponibilidade / Seqüestro De Bens
5603,Inscrição / Registro Da Embarcação,5603:Inscrição / Registro Da Embarcação
12587,Inspeção Das Rotinas Administrativas,12587:Inspeção Das Rotinas Administrativas
10018,Inspeção Sanitária De Origem Animal,10018:Inspeção Sanitária De Origem Animal
12483,Internação/Transferência Hospitalar,12483:Internação/Transferência Hospitalar
7770,Interpretação / Revisão De Contrato,7770:Interpretação / Revisão De Contrato
10120,Intervenção Do Estado Na Propriedade,10120:Intervenção Do Estado Na Propriedade
8941,Modificação Ou Alteração Do Pedido,8941:Modificação Ou Alteração Do Pedido
11613,Nome Do Candidato - Variação Nominal,11613:Nome Do Candidato - Variação Nominal
11477,Omissão Da Entrega Do Boletim De Urna,11477:Omissão Da Entrega Do Boletim De Urna
5906,Ordenação De Despesa Não Autorizada,5906:Ordenação De Despesa Não Autorizada
9959,Ordenação De Despesa Não Autorizada,9959:Ordenação De Despesa Não Autorizada
10831,Pederastia Ou Outro Ato De Libidinagem,10831:Pederastia Ou Outro Ato De Libidinagem
3389,Perigo De Contágio De Moléstia Grave,3389:Perigo De Contágio De Moléstia Grave
9649,Perigo De Contágio De Moléstia Grave,9649:Perigo De Contágio De Moléstia Grave
3390,Perigo Para A Vida Ou Saúde De Outrem,3390:Perigo Para A Vida Ou Saúde De Outrem
10814,Por Suspensão Dos Direitos Políticos,10814:Por Suspensão Dos Direitos Políticos
7787,Prestação De Serviços À Comunidade,7787:Prestação De Serviços À Comunidade
11391,Prestação De Serviços À Comunidade,11391:Prestação De Serviços À Comunidade
9847,Previstos Na Legislação Extravagante,9847:Previstos Na Legislação Extravagante
12361,Proposta De Alteração De Resolução,12361:Proposta De Alteração De Resolução
2554,Reconhecimento De Relação De Emprego,2554:Reconhecimento De Relação De Emprego
11372,Recusa De Função Na Justiça Militar,11372:Recusa De Função Na Justiça Militar
6090,Refis/Programa De Recuperação Fiscal,6090:Refis/Programa De Recuperação Fiscal
12161,Requerimento De Apreensão De Veículo,12161:Requerimento De Apreensão De Veículo
11220,Tentativa Contra A Soberania Do Brasil,11220:Tentativa Contra A Soberania Do Brasil
2704,Tomador De Serviços / Terceirização,2704:Tomador De Serviços / Terceirização
10353,Transferência Ex-Officio Para Reserva,10353:Transferência Ex-Officio Para Reserva
11338,Aplicação Ilegal De Verba Ou Dinheiro,11338:Aplicação Ilegal De Verba Ou Dinheiro
3446,Atentado Contra A Liberdade De Trabalho,3446:Atentado Contra A Liberdade De Trabalho
10096,Bloqueio De Valores De Contas Públicas,10096:Bloqueio De Valores De Contas Públicas
12363,Cancelamento De Registro De Candidatura,12363:Cancelamento De Registro De Candidatura
10073,Concessão / Permissão / Autorização,10073:Concessão / Permissão / Autorização
11698,Contas - Não Apresentação Das Contas,11698:Contas - Não Apresentação Das Contas
5903,Contratação De Operação De Crédito,5903:Contratação De Operação De Crédito
9956,Contratação De Operação De Crédito,9956:Contratação De Operação De Crédito
6083,Contribuição De Iluminação Pública,6083:Contribuição De Iluminação Pública
6086,Contribuição Sobre Açúcar E Álcool,6086:Contribuição Sobre Açúcar E Álcool
11073,Crimes Contra A Administração Militar,11073:Crimes Contra A Administração Militar
3442,Crimes Contra A Propriedade Intelectual,3442:Crimes Contra A Propriedade Intelectual
3630,Crimes Previstos Na Lei De Estrangeiros,3630:Crimes Previstos Na Lei De Estrangeiros
10559,Cálculo De Icms &Quot;Por Dentro&Quot;,10559:Cálculo De Icms &Quot;Por Dentro&Quot;
12022,Da Lei De Locação De Imóveis Urbanos,12022:Da Lei De Locação De Imóveis Urbanos
11174,"Desaparecimento,Consunção Ou Extravio","11174:Desaparecimento,Consunção Ou Extravio"
11511,Destruição De Relação De Candidatos,11511:Destruição De Relação De Candidatos
9780,Difusão De Doença Ou Praga (Art. 259),9780:Difusão De Doença Ou Praga (Art. 259)
10820,Divulgação De Pesquisa De Fraudulenta,10820:Divulgação De Pesquisa De Fraudulenta
11996,Encaminhamento Aos Pais Ou Responsável,11996:Encaminhamento Aos Pais Ou Responsável
9691,"Estelionato Majorado (Art. 171, § 3º)","9691:Estelionato Majorado (Art. 171, § 3º)"
3532,Falsificação De Documento Particular ,3532:Falsificação De Documento Particular 
12586,Filiação Partidária - Lista Especial,12586:Filiação Partidária - Lista Especial
10180,Fundo De Participação Dos Municípios,10180:Fundo De Participação Dos Municípios
10706,Gratificações Municipais Específicas,10706:Gratificações Municipais Específicas
11490,Impedimento Do Exercício Da Propaganda,11490:Impedimento Do Exercício Da Propaganda
11616,Impugnação Ao Registro De Candidatura,11616:Impugnação Ao Registro De Candidatura
10661,Incidência Sobre Abono De Permanência,10661:Incidência Sobre Abono De Permanência
5929,Incidência Sobre Função Comissionada,5929:Incidência Sobre Função Comissionada
5904,Inscrição De Despesas Não Empenhadas,5904:Inscrição De Despesas Não Empenhadas
9957,Inscrição De Despesas Não Empenhadas,9957:Inscrição De Despesas Não Empenhadas
5917,Irpf/Imposto De Renda De Pessoa Física,5917:Irpf/Imposto De Renda De Pessoa Física
12505,Leito De Enfermaria / Leito Oncológico,12505:Leito De Enfermaria / Leito Oncológico
9148,Liquidação / Cumprimento / Execução,9148:Liquidação / Cumprimento / Execução
12404,Nulidade - Ausência De Nome Das Partes,12404:Nulidade - Ausência De Nome Das Partes
11781,Objetos De Cartas Precatórias/De Ordem,11781:Objetos De Cartas Precatórias/De Ordem
3527,Petrechos Para Falsificação De Moeda ,3527:Petrechos Para Falsificação De Moeda 
11691,Registro De Comitê Financeiro - Único,11691:Registro De Comitê Financeiro - Único
12160,Requerimento De Reintegração De Posse,12160:Requerimento De Reintegração De Posse
11918,Substituição/Convocação Em Tribunal,11918:Substituição/Convocação Em Tribunal
3519,Substância Destinada À Falsificação,3519:Substância Destinada À Falsificação
12519,Vigilância Sanitária E Epidemológica,12519:Vigilância Sanitária E Epidemológica
9682,"Alteração De Limites (Art. 161, Caput)","9682:Alteração De Limites (Art. 161, Caput)"
10567,Aposentadoria Por Invalidez Acidentária,10567:Aposentadoria Por Invalidez Acidentária
3430,Apropriação Indébita Previdenciária ,3430:Apropriação Indébita Previdenciária 
12811,Autorização E Reconhecimento De Cursos,12811:Autorização E Reconhecimento De Cursos
10277,Averbação / Contagem De Tempo Especial,10277:Averbação / Contagem De Tempo Especial
10418,Cnh - Carteira Nacional De Habilitação,10418:Cnh - Carteira Nacional De Habilitação
11308,"Concussão, Excesso De Exação E Desvio","11308:Concussão, Excesso De Exação E Desvio"
6190,Contagem Recíproca De Tempo De Serviço,6190:Contagem Recíproca De Tempo De Serviço
12809,Cota Para Ingresso - Ações Afirmativas,12809:Cota Para Ingresso - Ações Afirmativas
12847,Cota Para Ingresso - Ações Afirmativas,12847:Cota Para Ingresso - Ações Afirmativas
10986,Crime Contra A Administração Ambiental,10986:Crime Contra A Administração Ambiental
11410,Crimes Contra Portadores De Deficiência,11410:Crimes Contra Portadores De Deficiência
11895,Crimes Previstos No Estatuto Do Torcedor,11895:Crimes Previstos No Estatuto Do Torcedor
11171,Dano Material Ou Aparelhamento De Guerra,11171:Dano Material Ou Aparelhamento De Guerra
9778,Desabamento Ou Desmoronamento (Art. 256),9778:Desabamento Ou Desmoronamento (Art. 256)
12821,Eja - Ensino Fundamental - Anos Iniciais,12821:Eja - Ensino Fundamental - Anos Iniciais
10908,Execução Penal Provisória - Cabimento,10908:Execução Penal Provisória - Cabimento
9943,Exercício Arbitrário Ou Abuso De Poder,9943:Exercício Arbitrário Ou Abuso De Poder
9680,Extorsão Mediante Seqüestro (Art. 159),9680:Extorsão Mediante Seqüestro (Art. 159)
9819,Falsidade De Atestado Médico (Art. 302),9819:Falsidade De Atestado Médico (Art. 302)
6072,Fnt/Fundo Nacional De Telecomunicações,6072:Fnt/Fundo Nacional De Telecomunicações
10903,Incidência Sobre Desconto Incondicional,10903:Incidência Sobre Desconto Incondicional
12838,Manutenção E Desenvolvimento Do Ensino,12838:Manutenção E Desenvolvimento Do Ensino
6159,Reajuste Conforme Portaria Mpas 714/1993,6159:Reajuste Conforme Portaria Mpas 714/1993
11449,Recusa Ou Abandono Do Serviço Eleitoral,11449:Recusa Ou Abandono Do Serviço Eleitoral
10142,Regime Ou Certificado De Origem Mercosul,10142:Regime Ou Certificado De Origem Mercosul
7732,Registro De Nascimento Após Prazo Legal,7732:Registro De Nascimento Após Prazo Legal
4442,Restituição / Indenização De Despesa,4442:Restituição / Indenização De Despesa
9662,Seqüestro E Cárcere Privado (Art. 148),9662:Seqüestro E Cárcere Privado (Art. 148)
12348,Simulação De Qualidade De Funcionário,12348:Simulação De Qualidade De Funcionário
10538,Taxa De Licenciamento De Estabelecimento,10538:Taxa De Licenciamento De Estabelecimento
12349,Uso Ilegítimo De Uniforme Ou Distintivo,12349:Uso Ilegítimo De Uniforme Ou Distintivo
11853,Vigilância Sanitária E Epidemiológica,11853:Vigilância Sanitária E Epidemiológica
10273,Acompanhamento De Cônjuge Ou Companheiro,10273:Acompanhamento De Cônjuge Ou Companheiro
12341,Apadrinhamento De Criança Ou Adolescente,12341:Apadrinhamento De Criança Ou Adolescente
9695,"Apropriação Indébita (Art. 168, Caput)","9695:Apropriação Indébita (Art. 168, Caput)"
9520,Ato Atentatório À Dignidade Da Justiça,9520:Ato Atentatório À Dignidade Da Justiça
10695,Categorias Especiais De Servidor Público,10695:Categorias Especiais De Servidor Público
11480,Cerceamento Da Fiscalização Partidária,11480:Cerceamento Da Fiscalização Partidária
10412,Comissão Parlamentar De Inquérito - Cpi,10412:Comissão Parlamentar De Inquérito - Cpi
11056,Competência Da Justiça Militar Estadual,11056:Competência Da Justiça Militar Estadual
10900,Competência Por Prerrogativa De Função,10900:Competência Por Prerrogativa De Função
10901,Competência Por Prerrogativa De Função,10901:Competência Por Prerrogativa De Função
6060,Contribuição Sobre A Folha De Salários,6060:Contribuição Sobre A Folha De Salários
6157,Correção Monetária Pela Súmula 71 Tfr,6157:Correção Monetária Pela Súmula 71 Tfr
3445,Crimes Contra A Organização Do Trabalho,3445:Crimes Contra A Organização Do Trabalho
9900,Da Lei De Remoção De Órgãos E Tecidos,9900:Da Lei De Remoção De Órgãos E Tecidos
10407,Dilação E Extensão De Base Territorial,10407:Dilação E Extensão De Base Territorial
3476,Entrega De Filho Menor A Pessoa Inidônea,3476:Entrega De Filho Menor A Pessoa Inidônea
9759,Entrega De Filho Menor A Pessoa Inidônea,9759:Entrega De Filho Menor A Pessoa Inidônea
1977,Estabilidade Decorrente De Norma Coletiva,1977:Estabilidade Decorrente De Norma Coletiva
3585,Exercício Arbitrário Ou Abuso De Poder ,3585:Exercício Arbitrário Ou Abuso De Poder 
10033,Exigência De Estágio Profissionalizante,10033:Exigência De Estágio Profissionalizante
10509,Exposição Ou Abandono De Recém Nascido,10509:Exposição Ou Abandono De Recém Nascido
3530,Falsificação Do Selo Ou Sinal Público ,3530:Falsificação Do Selo Ou Sinal Público 
10715,Gratificação Complementar De Vencimento,10715:Gratificação Complementar De Vencimento
11600,Inelegibilidade - Desincompatibilização,11600:Inelegibilidade - Desincompatibilização
12911,Intinerários Formativos Do Ensino Médio,12911:Intinerários Formativos Do Ensino Médio
5933,Irpj/Imposto De Renda De Pessoa Jurídica,5933:Irpj/Imposto De Renda De Pessoa Jurídica
11866,Jogos / Sorteios / Promoções Comerciais,11866:Jogos / Sorteios / Promoções Comerciais
11997,Orientação E Acompanhamento Temporário,11997:Orientação E Acompanhamento Temporário
11769,Partido Político - Comissão Provisória,11769:Partido Político - Comissão Provisória
3388,Periclitação Da Vida E Da Saúde E Rixa,3388:Periclitação Da Vida E Da Saúde E Rixa
9648,Periclitação Da Vida E Da Saúde E Rixa,9648:Periclitação Da Vida E Da Saúde E Rixa
7696,Preferências E Privilégios Creditórios,7696:Preferências E Privilégios Creditórios
11618,Registro De Candidatura - Rrc - Candidato,11618:Registro De Candidatura - Rrc - Candidato
12418,Revisão De Tutela Antecipada Antecedente,12418:Revisão De Tutela Antecipada Antecedente
10112,Revogação/Anulação De Multa Ambiental,10112:Revogação/Anulação De Multa Ambiental
8810,Salário Por Acúmulo De Cargo / Função,8810:Salário Por Acúmulo De Cargo / Função
12353,Servir Bebidas Alcóolicas A Vulneráveis,12353:Servir Bebidas Alcóolicas A Vulneráveis
10537,Taxa De Prevenção E Combate A Incêndio,10537:Taxa De Prevenção E Combate A Incêndio
11965,Uso Culposo De Gás Tóxico Ou Asfixiante,11965:Uso Culposo De Gás Tóxico Ou Asfixiante
11966,Uso Culposo De Gás Tóxico Ou Asfixiante,11966:Uso Culposo De Gás Tóxico Ou Asfixiante
10143,Veículo De Turista Comunitário Mercosul,10143:Veículo De Turista Comunitário Mercosul
3411,Violação De Correspondência Comercial ,3411:Violação De Correspondência Comercial 
9843,Violação Do Sigilo Funcional (Art. 325),9843:Violação Do Sigilo Funcional (Art. 325)
10294,Abono Pecuniário (Art. 78 Lei 8.112/1990),10294:Abono Pecuniário (Art. 78 Lei 8.112/1990)
1695,Acordo E Convenção Coletivos De Trabalho,1695:Acordo E Convenção Coletivos De Trabalho
11302,Apologia De Fato Criminoso Ou Do Seu Autor,11302:Apologia De Fato Criminoso Ou Do Seu Autor
6114,"Benefício Assistencial (Art. 203,V Cf/88)","6114:Benefício Assistencial (Art. 203,V Cf/88)"
11735,Cautelar Inominada - De Busca E Apreensão,11735:Cautelar Inominada - De Busca E Apreensão
11047,Competência Da Justiça Militar Da União,11047:Competência Da Justiça Militar Da União
11055,Competência Da Justiça Militar Da União,11055:Competência Da Justiça Militar Da União
11988,Conversão Da União Estável Em Casamento,11988:Conversão Da União Estável Em Casamento
3412,Crimes Contra A Inviolabilidade De Segredo,3412:Crimes Contra A Inviolabilidade De Segredo
12338,Descumprimento De Determinação De Sigilo,12338:Descumprimento De Determinação De Sigilo
5835,Disposição De Coisa Alheia Como Própria,5835:Disposição De Coisa Alheia Como Própria
9707,Disposição De Coisa Alheia Como Própria,9707:Disposição De Coisa Alheia Como Própria
11699,Doação De Recursos Acima Do Limite Legal,11699:Doação De Recursos Acima Do Limite Legal
7942,Execução Penal E De Medidas Alternativas,7942:Execução Penal E De Medidas Alternativas
10707,Gratificação De Encargos Especiais - Gee,10707:Gratificação De Encargos Especiais - Gee
5920,Incidência Sobre Aplicações Financeiras,5920:Incidência Sobre Aplicações Financeiras
5936,Incidência Sobre Aplicações Financeiras,5936:Incidência Sobre Aplicações Financeiras
9555,Ineficácia De Atos  Em Relação À Massa,9555:Ineficácia De Atos  Em Relação À Massa
3515,Infração De Medida Sanitária Preventiva,3515:Infração De Medida Sanitária Preventiva
5952,Iptu/ Imposto Predial E Territorial Urbano,5952:Iptu/ Imposto Predial E Territorial Urbano
11067,Irregularidade Na Composição Do Conselho,11067:Irregularidade Na Composição Do Conselho
10422,Pagamento Atrasado / Correção Monetária,10422:Pagamento Atrasado / Correção Monetária
9949,Patrocínio Simultâneo Ou Tergiversação,9949:Patrocínio Simultâneo Ou Tergiversação
11873,Política Fundiária E Da Reforma Agrária,11873:Política Fundiária E Da Reforma Agrária
10286,Programa De Desligamento Voluntário (Pdv),10286:Programa De Desligamento Voluntário (Pdv)
11804,Programas De Arrendamento Residencial  Par,11804:Programas De Arrendamento Residencial  Par
10587,Proteção Da Intimidade E Sigilo De Dados,10587:Proteção Da Intimidade E Sigilo De Dados
11684,Recursos Financeiros De Campanha Eleitoral,11684:Recursos Financeiros De Campanha Eleitoral
5595,Responsabilidade Do Comandante Ou Capitão,5595:Responsabilidade Do Comandante Ou Capitão
1937,Responsabilidade Solidária / Subsidiária,1937:Responsabilidade Solidária / Subsidiária
11986,Suspensão Ou Extinção Do Poder Familiar,11986:Suspensão Ou Extinção Do Poder Familiar
10014,Violação Aos Princípios Administrativos,10014:Violação Aos Princípios Administrativos
6113,Abono De Permanência Em Serviço (Art. 87),6113:Abono De Permanência Em Serviço (Art. 87)
6198,Admissão / Entrada / Permanência / Saída,6198:Admissão / Entrada / Permanência / Saída
11513,Arregimentação De Eleitor Ou Boca De Urna,11513:Arregimentação De Eleitor Ou Boca De Urna
3448,Atentado Contra A Liberdade De Associação,3448:Atentado Contra A Liberdade De Associação
2624,Complementação De Aposentadoria / Pensão,2624:Complementação De Aposentadoria / Pensão
10243,Complementação De Benefício/Ferroviário,10243:Complementação De Benefício/Ferroviário
11588,Condição De Elegibilidade - Idade Mínima,11588:Condição De Elegibilidade - Idade Mínima
3511,Corrupção Ou Poluição De Água Potável,3511:Corrupção Ou Poluição De Água Potável
11200,Corrupção Ou Poluição De Água Potável,11200:Corrupção Ou Poluição De Água Potável
5874,Crimes Contra A Administração Da Justiça,5874:Crimes Contra A Administração Da Justiça
11076,Crimes Contra A Segurança Externa Do País,11076:Crimes Contra A Segurança Externa Do País
3612,Crimes Contra O Sistema Financeiro Nacional,3612:Crimes Contra O Sistema Financeiro Nacional
12335,Crimes Ocorridos Na Investigação Da Prova,12335:Crimes Ocorridos Na Investigação Da Prova
12016,Da Lei Sobre Permissão De Lavra Garimpeira,12016:Da Lei Sobre Permissão De Lavra Garimpeira
6019,Depósito Prévio Ao Recurso Administrativo,6019:Depósito Prévio Ao Recurso Administrativo
5288,Digitadores / Mecanógrafos / Datilógrafos,5288:Digitadores / Mecanógrafos / Datilógrafos
10045,Diplomas/Certificado De Conclusão Do Curso,10045:Diplomas/Certificado De Conclusão Do Curso
9908,Do Código Brasileiro De Telecomunicações,9908:Do Código Brasileiro De Telecomunicações
9684,"Esbulho Possessório (Art. 161, § 1º, Ii)","9684:Esbulho Possessório (Art. 161, § 1º, Ii)"
9945,Evasão Mediante Violência Contra A Pessoa,9945:Evasão Mediante Violência Contra A Pessoa
3556,Facilitação De Contrabando Ou Descaminho ,3556:Facilitação De Contrabando Ou Descaminho 
10718,Gratificações Por Atividades Específicas,10718:Gratificações Por Atividades Específicas
6161,Habilitação E Reabilitação Profissional,6161:Habilitação E Reabilitação Profissional
10821,Impedimento À Fiscalização Das Pesquisas,10821:Impedimento À Fiscalização Das Pesquisas
5925,Incidência Sobre Participação Nos Lucros,5925:Incidência Sobre Participação Nos Lucros
11440,Inscrição Fraudulenta Efetivada Pelo Juiz,11440:Inscrição Fraudulenta Efetivada Pelo Juiz
5955,Itcd - Imposto De Transmissão Causa Mortis,5955:Itcd - Imposto De Transmissão Causa Mortis
6084,Iuee/Imposto Único Sobre Energia Elétrica,6084:Iuee/Imposto Único Sobre Energia Elétrica
11760,Justificação De Desfiliação Partidária,11760:Justificação De Desfiliação Partidária
8813,Licenças E Folgas - Conversão Em Pecúnia,8813:Licenças E Folgas - Conversão Em Pecúnia
12221,Manutenção Ou Financiamento Do Terrorismo,12221:Manutenção Ou Financiamento Do Terrorismo
11140,Omissão De Providências Para Evitar Danos,11140:Omissão De Providências Para Evitar Danos
3591,Patrocínio Simultâneo Ou Tergiversação ,3591:Patrocínio Simultâneo Ou Tergiversação 
9830,Peculato Mediante Erro De Outrem (Art. 313),9830:Peculato Mediante Erro De Outrem (Art. 313)
11442,Perturbação Ou Impedimento De Alistamento,11442:Perturbação Ou Impedimento De Alistamento
11652,Propaganda Política - Propaganda Eleitoral,11652:Propaganda Política - Propaganda Eleitoral
6202,Proteção Internacional A Direitos Humanos,6202:Proteção Internacional A Direitos Humanos
11246,Provocação Direta Ou Auxílio A Suicídio,11246:Provocação Direta Ou Auxílio A Suicídio
10021,"Registro De Marcas, Patentes Ou Invenções","10021:Registro De Marcas, Patentes Ou Invenções"
11287,Resistência Mediante Ameaça Ou Violência,11287:Resistência Mediante Ameaça Ou Violência
11475,Uso De Documento Falso Para Fins Eleitorais,11475:Uso De Documento Falso Para Fins Eleitorais
9918,Usurpação De Função Pública (Art. 328),9918:Usurpação De Função Pública (Art. 328)
9683,"Usurpação De Águas (Art. 161, § 1º, I)","9683:Usurpação De Águas (Art. 161, § 1º, I)"
11576,Alistamento Eleitoral - Domicílio Eleitoral,11576:Alistamento Eleitoral - Domicílio Eleitoral
3429,Alteração De Local Especialmente Protegido,3429:Alteração De Local Especialmente Protegido
8961,Antecipação De Tutela / Tutela Específica,8961:Antecipação De Tutela / Tutela Específica
11176,Apropriação De Coisa Havida Acidentalmente,11176:Apropriação De Coisa Havida Acidentalmente
3535,Certidão Ou Atestado Ideologicamente Falso ,3535:Certidão Ou Atestado Ideologicamente Falso 
11318,Certidão Ou Atestado Ideologicamente Falso ,11318:Certidão Ou Atestado Ideologicamente Falso 
5983,Cnpj/Cadastro Nacional De Pessoas Jurídicas,5983:Cnpj/Cadastro Nacional De Pessoas Jurídicas
11048,Competência Da Justiça Militar Dos Estados,11048:Competência Da Justiça Militar Dos Estados
9666,Contra A Inviolabilidade De Correspondência,9666:Contra A Inviolabilidade De Correspondência
6036,Contribuição Social Sobre O Lucro Líquido,6036:Contribuição Social Sobre O Lucro Líquido
4939,Desconsideração Da Personalidade Jurídica,4939:Desconsideração Da Personalidade Jurídica
12816,Educação Fundamental Regular - Anos Finais,12816:Educação Fundamental Regular - Anos Finais
5284,"Engenheiro, Arquiteto E Engenheiro Agrônomo","5284:Engenheiro, Arquiteto E Engenheiro Agrônomo"
3587,Evasão Mediante Violência Contra A Pessoa ,3587:Evasão Mediante Violência Contra A Pessoa 
9939,Exercício Arbitrário Das Próprias Razões,9939:Exercício Arbitrário Das Próprias Razões
3536,Falsidade Material De Atestado Ou Certidão ,3536:Falsidade Material De Atestado Ou Certidão 
6085,Fgts/Fundo De Garantia Por Tempo De Serviço,6085:Fgts/Fundo De Garantia Por Tempo De Serviço
10158,Fgts/Fundo De Garantia Por Tempo De Serviço,10158:Fgts/Fundo De Garantia Por Tempo De Serviço
11332,Inutilização De Edital Ou De Sinal Oficial,11332:Inutilização De Edital Ou De Sinal Oficial
5945,Ipi/ Imposto Sobre Produtos Industrializados,5945:Ipi/ Imposto Sobre Produtos Industrializados
11236,Maus Tratos Seguido De Morte Ou Lesão Grave,11236:Maus Tratos Seguido De Morte Ou Lesão Grave
5867,Medicamento Em Desacordo Com Receita Médica,5867:Medicamento Em Desacordo Com Receita Médica
9802,Medicamento Em Desacordo Com Receita Médica,9802:Medicamento Em Desacordo Com Receita Médica
5896,Oferecimento De Drogas Para Consumo Conjunto,5896:Oferecimento De Drogas Para Consumo Conjunto
9863,Oferecimento De Drogas Para Consumo Conjunto,9863:Oferecimento De Drogas Para Consumo Conjunto
12415,"Poderes, Deveres E Responsabilidades Do Juiz","12415:Poderes, Deveres E Responsabilidades Do Juiz"
12069,Prestação De Contas - De Partido Político,12069:Prestação De Contas - De Partido Político
12602,Prestação De Contas - De Partido Político,12602:Prestação De Contas - De Partido Político
10048,Provão - Avaliação Da Educação Superior,10048:Provão - Avaliação Da Educação Superior
9873,Resultante De Preconceito De Raça Ou De Cor,9873:Resultante De Preconceito De Raça Ou De Cor
10111,Revogação/Concessão De Licença Ambiental,10111:Revogação/Concessão De Licença Ambiental
10335,Serviço Militar Dos Profissionais Da Saúde,10335:Serviço Militar Dos Profissionais Da Saúde
11273,Usurpação E Excesso Ou Abuso De Autoridade,11273:Usurpação E Excesso Ou Abuso De Autoridade
10343,"Índice De 28,86% Ll 8.622/1993 E 8.627/1993","10343:Índice De 28,86% Ll 8.622/1993 E 8.627/1993"
11579,Alistamento Eleitoral - Inscrição Eleitoral,11579:Alistamento Eleitoral - Inscrição Eleitoral
10379,Anulação E Correção De Provas / Questões,10379:Anulação E Correção De Provas / Questões
11195,Atentado Contra Serviço De Utilidade Militar,11195:Atentado Contra Serviço De Utilidade Militar
10887,Ausência De Cobrança Administrativa Prévia,10887:Ausência De Cobrança Administrativa Prévia
10922,Cobrança De Multa Moratória De Massa Falida,10922:Cobrança De Multa Moratória De Massa Falida
11696,Contas - Aprovação Das Contas Com Ressalvas,11696:Contas - Aprovação Das Contas Com Ressalvas
11697,Contas - Desaprovação/Rejeição Das Contas,11697:Contas - Desaprovação/Rejeição Das Contas
12195,Contra Pessoas Não Identificadas Como Mulher,12195:Contra Pessoas Não Identificadas Como Mulher
12197,Contra Pessoas Não Identificadas Como Mulher,12197:Contra Pessoas Não Identificadas Como Mulher
6131,Contribuição Sobre Vinte Salários Mínimos,6131:Contribuição Sobre Vinte Salários Mínimos
3405,Crimes Contra A Inviolabilidade De Domicílio,3405:Crimes Contra A Inviolabilidade De Domicílio
3603,Crimes Previstos Na Legislação Extravagante,3603:Crimes Previstos Na Legislação Extravagante
9858,De Tráfico Ilícito E Uso Indevido De Drogas,9858:De Tráfico Ilícito E Uso Indevido De Drogas
10739,Direito Eleitoral E Processo Eleitoral Do Stf,10739:Direito Eleitoral E Processo Eleitoral Do Stf
3581,Exercício Arbitrário Das Próprias Razões ,3581:Exercício Arbitrário Das Próprias Razões 
10154,Expurgos Inflacionários / Planos Econômicos,10154:Expurgos Inflacionários / Planos Econômicos
10945,Expurgos Inflacionários / Planos Econômicos,10945:Expurgos Inflacionários / Planos Econômicos
6143,Expurgos Inflacionários Sobre Os Benefícios,6143:Expurgos Inflacionários Sobre Os Benefícios
10712,Gratificação Por Trabalho Educacional - Gte,10712:Gratificação Por Trabalho Educacional - Gte
12003,Inclusão Em Programa De Acolhimento Familiar,12003:Inclusão Em Programa De Acolhimento Familiar
11999,Inclusão Em Programa De Auxílio À Família,11999:Inclusão Em Programa De Auxílio À Família
4940,Ingresso E Exclusão Dos Sócios Na Sociedade,4940:Ingresso E Exclusão Dos Sócios Na Sociedade
7897,Inscrição Na Matrícula De Registro Torrens,7897:Inscrição Na Matrícula De Registro Torrens
3471,Mediação Para Servir A Lascívia De Outrem ,3471:Mediação Para Servir A Lascívia De Outrem 
9747,Mediação Para Servir A Lascívia De Outrem ,9747:Mediação Para Servir A Lascívia De Outrem 
6111,Movimentos Repetitivos/Tenossinovite/Ler/Dort,6111:Movimentos Repetitivos/Tenossinovite/Ler/Dort
12597,Percentual De Gênero - Candidatura Fictícia,12597:Percentual De Gênero - Candidatura Fictícia
11687,Prestação De Contas - De Comitê Financeiro,11687:Prestação De Contas - De Comitê Financeiro
12047,Prestação De Contas - De Comitê Financeiro,12047:Prestação De Contas - De Comitê Financeiro
10640,Prisão Decorrente De Sentença Condenatória,10640:Prisão Decorrente De Sentença Condenatória
11062,Proibição De Frequentar Determinados Locais,11062:Proibição De Frequentar Determinados Locais
11773,Propaganda Política - Propaganda Partidária,11773:Propaganda Política - Propaganda Partidária
